0.39,1.27,0.87,-550.78,-219.04,66.23,7.1734325885773
-0.02,-0.21,-0.79,-534.28,51.2,50.77,7.2297837734222
-0.68,-1.08,-2,92.44,-81.33,172.11,7.2980659008026
0.34,0.13,-0.74,449.75,-98.96,-235.05,7.3688127994537
1.47,2,1.52,449.75,246.35,-214.26,7.42986536026
1.5,2,1.99,449.75,322.38,-235.81,7.4998121261597
-0.39,2,2,8.58,312.36,-22.18,7.5655090808868
-0.4,2,0.74,-285.7,-350.92,-143.1,7.7213652133942
-0.22,0.87,0.67,17.36,-171.64,-166.47,8.6415450572968
-0.2,0.88,0.69,24.03,-165.45,-174.09,8.7052400112152
-0.18,1.02,0.61,-205.01,-48.93,-86.33,8.8223950862885
-0.18,0.98,0.59,-205.64,-50.19,-87.8,8.8866536617279
-0.15,0.85,0.57,-194.84,-72.25,-87.1,8.9590361118317
-0.05,0.83,0.62,-196.69,-106.81,-85.43,9.0154187679291
-0.03,0.82,0.61,-200.16,-106.32,-84.42,9.0550999641418
0.03,0.64,0.48,-216.89,-96.11,-53.49,9.1086082458496
0.05,0.59,0.45,-216.86,-94.69,-45.25,9.1645073890686
0.07,0.47,0.36,-204.34,-89.36,-21.17,9.2233066558838
0.08,0.42,0.34,-195.67,-84.26,-13.31,9.2841753959656
0.1,0.39,0.33,-188.84,-78.6,-8.56,9.352959394455
0.1,0.32,0.29,-170.06,-57.97,4.22,9.3892955780029
0.16,0.72,0.59,-74.03,-34.46,-43.77,0.019248723983765
0.16,0.7,0.59,-72.9,-30.86,-41.57,0.084714412689209
0.15,0.69,0.58,-69.39,-34.84,-37.46,0.13220000267029
0.17,0.68,0.57,-63.18,-35.56,-35.69,0.17934513092041
0.17,0.69,0.59,-60.69,-34.38,-35.62,0.22672128677368
0.18,0.7,0.59,-60.38,-33.09,-35.94,0.27366900444031
0.18,0.73,0.6,-59.85,-28.52,-30.59,0.31957054138184
0.17,0.74,0.61,-60.45,-27.58,-28.9,0.35907220840454
0.15,0.73,0.62,-61.71,-28.93,-26.73,0.41486954689026
0.15,0.73,0.61,-63.09,-27.47,-27.51,0.46074938774109
0.14,0.74,0.61,-64.25,-27.36,-27.45,0.50120306015015
0.12,0.74,0.61,-66.2,-33.67,-33.02,0.55767154693604
0.18,0.72,0.6,-63.82,-37.71,-29.72,0.6015248298645
0.16,0.71,0.6,-61.73,-26.87,-32.93,0.65271329879761
0.13,0.72,0.61,-63.59,-25.03,-26.61,0.69759678840637
0.13,0.7,0.61,-62.93,-26.63,-24.62,0.74241065979004
0.14,0.71,0.6,-62.22,-26.48,-26.44,0.77328038215637
0.12,0.68,0.59,-60.75,-23.27,-31.91,0.83466935157776
0.11,0.68,0.6,-60.69,-24.77,-31.84,0.87261152267456
0.15,0.64,0.61,-53.58,-38.34,-27.42,0.92180871963501
0.17,0.7,0.65,-40.11,10.27,39.67,0.9676342010498
0.13,0.48,0.58,-34.54,0.99,40,1.0134551525116
0.27,0.5,0.93,-28.4,12.64,38.63,1.0534455776215
0.29,0.52,0.97,-31.85,13.77,35.94,1.1047465801239
0.3,0.56,1.01,-38.77,15.3,29.7,1.1511268615723
0.58,0.91,1.38,-120.06,44.06,-27.4,1.2030684947968
0.6,0.93,1.36,-145.35,57.14,-25.83,1.2471096515656
0.61,0.93,1.34,-162.38,64.79,-22.35,1.2805461883545
0.64,0.81,1.21,-246.37,113.77,18.98,1.3340322971344
-0.16,0.55,0.24,-229.45,158.46,51.73,1.3828279972076
-0.17,0.44,-0.02,-182.96,58.29,64.72,1.4340217113495
-0.08,0.39,-0.19,-125.96,-5.74,56.37,1.4798517227173
-0.06,0.39,-0.25,-101.76,-22.9,53.27,1.5296819210052
-0.01,0.47,-0.46,-40.34,-53.82,46.61,1.5619518756866
-0.23,0.97,-0.77,97.91,-81.53,1.93,1.5928962230682
-0.27,1.03,-0.78,116.06,-90.32,-5.16,1.6237375736237
-0.18,2,0.58,449.75,-192.43,-423.3,1.6515707969666
-0.03,2,1.81,449.75,-156.4,-417.23,1.6948363780975
0.21,1.83,2,288.46,-265.35,-287.8,1.7317788600922
0.33,1.41,2,244.55,-266.61,-251.04,1.7781445980072
0.45,-0.18,1.52,78.2,-263.35,-187,1.8261969089508
0.9,-0.16,1.59,-21.73,-247.48,-90.47,1.8810186386108
1.31,-0.07,1.52,-219.68,-3.13,85.53,1.9262735843658
1.29,0.05,1.47,-249.56,38.62,106.95,1.9711635112762
0.76,2,1.14,-550.78,370.24,304.28,2.0031895637512
-0.02,2,0.19,-550.78,476.3,415.54,2.0598666667938
-0.56,2,-0.11,-550.78,378.93,85.51,2.1023790836334
-0.42,1.03,-0.78,-289.91,-29.99,110.08,2.1322417259216
-0.18,0.42,-1.15,-22.25,-232.66,28.77,2.1591653823853
-0.1,0.34,-1.24,68.33,-250.08,-2.91,2.1920387744904
-0.3,0.54,-1.03,194.59,-200.95,-200.2,2.2245755195618
-0.32,0.61,-0.85,210.65,-205.71,-281.23,2.2752342224121
0.14,1.75,1.01,449.75,-145.03,-524.91,2.3239045143127
0.45,1.56,2,307.08,-387.12,-286.99,2.3609800338745
0.86,1.2,2,246.03,-457.1,-50.33,2.4123604297638
0.94,0.29,1.78,-95.59,112.39,100.64,2.4671611785889
0.37,1,1.43,-334.11,161.17,242.84,2.5148885250092
-0.03,1.94,-0.32,-512.38,321.84,311.94,2.5723323822021
-0.12,1.95,-0.37,-486.87,323.23,276.9,2.6231510639191
-0.58,1.32,-0.54,-244.16,177.71,-14.3,2.6594622135162
-0.52,1.2,-0.58,-126.03,50.29,-79.98,2.6905794143677
-0.06,0.6,-0.8,77.66,-186.22,-173.08,2.7261452674866
-0.17,0.17,-0.78,101.65,-130.98,-204.82,2.7563350200653
-0.31,-0.03,-0.63,129.94,-176.37,-321.51,2.7832729816437
-0.03,0.42,-0.28,158.97,-229.47,-337.51,2.8148472309113
0.03,1.82,0.69,344.68,-232.37,-444.41,2.8480424880981
0.26,2,1.95,413.71,-464.23,-292.96,2.8826460838318
1.48,1.72,1.65,73.69,-153.44,100.19,2.9246265888214
-0.36,0.07,1.01,-122.77,419.34,70.35,2.9667394161224
-0.61,-0.21,1.09,-123.03,322.68,63.39,3.013995885849
0.73,-0.76,0.85,-224.81,-134.06,50.89,3.0664811134338
1.18,0,0.66,-354.08,128.24,250.74,3.1096789836884
0.99,0.37,0.68,-430.49,219.74,265.07,3.1599967479706
0.7,2,1.86,-508.58,393.8,413.5,3.2196395397186
-0.35,2,1.69,-550.78,476.3,78.72,3.2657656669617
-0.08,1.28,-0.54,-284.34,-136.81,3.27,3.3182148933411
0.15,1.12,-0.68,-252.77,-106.37,-23.49,3.3591876029968
-0.32,-0.65,-2,-23.59,-15.04,-146.84,3.4133501052856
-0.34,-0.09,-1.52,360.44,-100.34,-354.42,3.454528093338
